,1,5,10,50,90,95,99
Hydro,488.3802432329515,590.1045128989632,662.4860007049407,1857.585295900294,4641.199304579762,5135.664190290161,5384.550531090246
Wind,3.5100060570380167,15.390026557782075,89.29480966894096,1310.4413794990546,3069.1730107229164,3331.4290953480127,3709.780999332901
Solar,0.0,0.0,0.0,43.91423357309729,8297.889454891383,8883.49751540802,9480.326825927466
Load,23745.989703800537,25239.41835589149,26069.6868544115,29322.681192273907,36435.528731927254,38619.87247269161,43083.70777728308
Net Load,14675.708190924806,17256.32297105431,18647.060365700247,23754.511145540717,29367.858497265333,31564.389981492008,36032.31478629041
